"runs","minutes","balls.faced","strike.rate","position","dismissal","inninng","opposition","player","team","year","event","country","home","goodsr","first","start","avg","cohort","years.played","top.team","rmean","rmedian"
46,93,73,63.01,2,"caught",4,"West Indies","ML Hayden","Australia",2005,1,"Australia",1,1,2,1994,50.73,"90s",11,0,83.4800412918995,54
39,113,72,54.16,2,"caught",3,"India","ML Hayden","Australia",2004,1,"India",0,1,2,1994,50.73,"90s",10,0,83.4800412918995,54
34,112,71,47.88,2,"lbw",2,"England","ML Hayden","Australia",2005,1,"England",0,1,1,1994,50.73,"90s",11,1,83.4800412918995,54
34,105,70,48.57,2,"caught",3,"Pakistan","ML Hayden","Australia",2002,1,"Sri Lanka",0,1,2,1994,50.73,"90s",8,1,83.4800412918995,54
32,87,70,45.71,2,"caught",4,"South Africa","ML Hayden","Australia",2006,1,"South Africa",0,1,2,1994,50.73,"90s",12,0,83.4800412918995,54
31,97,67,46.26,2,"caught",1,"South Africa","ML Hayden","Australia",2001,1,"Australia",1,1,1,1994,50.73,"90s",7,1,83.4800412918995,54
31,106,64,48.43,2,"caught",4,"England","ML Hayden","Australia",2005,1,"England",0,1,2,1994,50.73,"90s",11,1,83.4800412918995,54
53,95,63,84.12,2,"not out",4,"India","ML Hayden","Australia",2003,0,"Australia",1,1,2,1994,50.73,"90s",9,0,83.4800412918995,54
43,97,63,68.25,2,"caught",1,"Sri Lanka","ML Hayden","Australia",2007,1,"Australia",1,1,1,1994,50.73,"90s",13,1,83.4800412918995,54
39,95,63,61.9,1,"bowled",3,"South Africa","ML Hayden","Australia",2009,1,"Australia",1,1,2,1994,50.73,"90s",15,0,83.4800412918995,54
47,82,58,81.03,2,"caught",2,"West Indies","ML Hayden","Australia",2005,1,"Australia",1,1,1,1994,50.73,"90s",11,0,83.4800412918995,54
26,88,57,45.61,2,"bowled",2,"Pakistan","ML Hayden","Australia",2005,1,"Australia",1,1,1,1994,50.73,"90s",11,0,83.4800412918995,54
29,83,56,51.78,1,"caught",2,"Bangladesh","ML Hayden","Australia",2006,1,"Bangladesh",0,1,1,1994,50.73,"90s",12,0,83.4800412918995,54
17,86,56,30.35,2,"caught",1,"Sri Lanka","ML Hayden","Australia",2007,1,"Australia",1,0,1,1994,50.73,"90s",13,1,83.4800412918995,54
37,76,54,68.51,2,"caught",4,"New Zealand","ML Hayden","Australia",2000,1,"New Zealand",0,1,2,1994,50.73,"90s",6,0,83.4800412918995,54
34,65,54,62.96,2,"bowled",3,"England","ML Hayden","Australia",2005,1,"England",0,1,2,1994,50.73,"90s",11,1,83.4800412918995,54
47,84,54,87.03,2,"caught",3,"India","ML Hayden","Australia",2007,1,"Australia",1,1,2,1994,50.73,"90s",13,1,83.4800412918995,54
30,77,53,56.6,1,"caught",3,"West Indies","ML Hayden","Australia",2000,1,"Australia",1,1,2,1994,50.73,"90s",6,0,83.4800412918995,54
26,84,53,49.05,2,"caught",1,"India","ML Hayden","Australia",2004,1,"India",0,1,1,1994,50.73,"90s",10,0,83.4800412918995,54
30,70,53,56.6,2,"run out",3,"India","ML Hayden","Australia",2004,1,"India",0,1,2,1994,50.73,"90s",10,0,83.4800412918995,54
37,81,52,71.15,2,"caught",1,"India","ML Hayden","Australia",2003,1,"Australia",1,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
42,84,51,82.35,1,"lbw",4,"England","ML Hayden","Australia",2001,1,"England",0,1,2,1994,50.73,"90s",7,0,83.4800412918995,54
30,74,49,61.22,2,"caught",4,"India","ML Hayden","Australia",2004,1,"Australia",1,1,2,1994,50.73,"90s",10,0,83.4800412918995,54
38,70,49,77.55,2,"lbw",2,"New Zealand","ML Hayden","Australia",2005,1,"New Zealand",0,1,1,1994,50.73,"90s",11,0,83.4800412918995,54
33,70,48,68.75,2,"lbw",3,"Sri Lanka","ML Hayden","Australia",2007,1,"Australia",1,1,2,1994,50.73,"90s",13,1,83.4800412918995,54
21,88,47,44.68,2,"caught",1,"England","ML Hayden","Australia",2006,1,"Australia",1,0,1,1994,50.73,"90s",12,0,83.4800412918995,54
41,72,46,89.13,2,"caught",1,"Sri Lanka","ML Hayden","Australia",2004,1,"Sri Lanka",0,1,1,1994,50.73,"90s",10,1,83.4800412918995,54
25,81,46,54.34,2,"caught",1,"Sri Lanka","ML Hayden","Australia",2004,1,"Sri Lanka",0,1,1,1994,50.73,"90s",10,1,83.4800412918995,54
33,56,42,78.57,2,"lbw",2,"England","ML Hayden","Australia",2001,1,"England",0,1,1,1994,50.73,"90s",7,0,83.4800412918995,54
28,67,42,66.66,2,"caught",1,"South Africa","ML Hayden","Australia",2002,1,"South Africa",0,1,1,1994,50.73,"90s",8,1,83.4800412918995,54
30,63,42,71.42,2,"caught",2,"England","ML Hayden","Australia",2002,1,"Australia",1,1,1,1994,50.73,"90s",8,0,83.4800412918995,54
35,69,41,85.36,2,"caught",2,"England","ML Hayden","Australia",2001,1,"England",0,1,1,1994,50.73,"90s",7,0,83.4800412918995,54
26,57,41,63.41,2,"caught",3,"England","ML Hayden","Australia",2005,1,"England",0,1,2,1994,50.73,"90s",11,1,83.4800412918995,54
37,67,41,90.24,2,"run out",3,"England","ML Hayden","Australia",2006,1,"Australia",1,1,2,1994,50.73,"90s",12,0,83.4800412918995,54
35,76,40,87.5,1,"caught",3,"India","ML Hayden","Australia",2001,1,"India",0,1,2,1994,50.73,"90s",7,0,83.4800412918995,54
13,51,40,32.5,1,"lbw",3,"India","ML Hayden","Australia",2008,1,"India",0,0,2,1994,50.73,"90s",14,1,83.4800412918995,54
20,60,39,51.28,2,"caught",2,"Zimbabwe","ML Hayden","Australia",2003,1,"Australia",1,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
23,79,39,58.97,2,"caught",1,"India","ML Hayden","Australia",2004,1,"India",0,1,1,1994,50.73,"90s",10,0,83.4800412918995,54
14,64,37,37.83,2,"run out",4,"South Africa","ML Hayden","Australia",1997,1,"South Africa",0,0,2,1994,50.73,"90s",3,1,83.4800412918995,54
13,71,37,35.13,2,"caught",1,"West Indies","ML Hayden","Australia",2000,1,"Australia",1,0,1,1994,50.73,"90s",6,0,83.4800412918995,54
15,65,37,40.54,2,"lbw",1,"England","ML Hayden","Australia",2001,1,"England",0,0,1,1994,50.73,"90s",7,0,83.4800412918995,54
15,58,36,41.66,2,"caught",2,"South Africa","ML Hayden","Australia",1994,1,"South Africa",0,0,1,1994,50.73,"90s",0,1,83.4800412918995,54
24,41,36,66.66,1,"run out",2,"New Zealand","ML Hayden","Australia",2008,1,"Australia",1,1,1,1994,50.73,"90s",14,0,83.4800412918995,54
30,51,35,85.71,2,"lbw",1,"West Indies","ML Hayden","Australia",2003,1,"West Indies",0,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
20,43,33,60.6,2,"caught",3,"South Africa","ML Hayden","Australia",2005,1,"Australia",1,1,2,1994,50.73,"90s",11,1,83.4800412918995,54
24,48,33,72.72,2,"caught",1,"England","ML Hayden","Australia",2006,1,"Australia",1,1,1,1994,50.73,"90s",12,0,83.4800412918995,54
21,44,32,65.62,2,"not out",4,"South Africa","ML Hayden","Australia",2002,0,"Australia",1,1,2,1994,50.73,"90s",8,1,83.4800412918995,54
17,56,32,53.12,2,"caught",3,"India","ML Hayden","Australia",2003,1,"Australia",1,1,2,1994,50.73,"90s",9,0,83.4800412918995,54
28,54,31,90.32,2,"lbw",3,"Sri Lanka","ML Hayden","Australia",2004,1,"Sri Lanka",0,1,2,1994,50.73,"90s",10,1,83.4800412918995,54
27,37,30,90,2,"caught",1,"West Indies","ML Hayden","Australia",2003,1,"West Indies",0,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
24,57,30,80,2,"bowled",4,"India","ML Hayden","Australia",2004,1,"India",0,1,2,1994,50.73,"90s",10,0,83.4800412918995,54
15,31,30,50,2,"caught",4,"New Zealand","ML Hayden","Australia",2005,1,"New Zealand",0,1,2,1994,50.73,"90s",11,0,83.4800412918995,54
12,57,30,40,2,"caught",2,"England","ML Hayden","Australia",2006,1,"Australia",1,0,1,1994,50.73,"90s",12,0,83.4800412918995,54
16,27,29,55.17,1,"not out",4,"India","ML Hayden","Australia",2008,0,"India",0,1,2,1994,50.73,"90s",14,1,83.4800412918995,54
9,47,28,32.14,2,"bowled",3,"India","ML Hayden","Australia",2004,1,"India",0,0,2,1994,50.73,"90s",10,0,83.4800412918995,54
23,48,28,82.14,1,"caught",3,"South Africa","ML Hayden","Australia",2008,1,"Australia",1,1,2,1994,50.73,"90s",14,0,83.4800412918995,54
23,38,27,85.18,2,"not out",4,"Pakistan","ML Hayden","Australia",2005,0,"Australia",1,1,2,1994,50.73,"90s",11,0,83.4800412918995,54
7,41,27,25.92,2,"lbw",2,"England","ML Hayden","Australia",2005,1,"England",0,0,1,1994,50.73,"90s",11,1,83.4800412918995,54
13,43,26,50,2,"caught",1,"India","ML Hayden","Australia",2008,1,"Australia",1,1,1,1994,50.73,"90s",14,1,83.4800412918995,54
16,30,26,61.53,1,"run out",2,"India","ML Hayden","Australia",2008,1,"India",0,1,1,1994,50.73,"90s",14,1,83.4800412918995,54
10,42,25,40,2,"bowled",3,"Pakistan","ML Hayden","Australia",2004,1,"Australia",1,0,2,1994,50.73,"90s",10,0,83.4800412918995,54
12,38,25,48,2,"bowled",1,"England","ML Hayden","Australia",2005,1,"England",0,1,1,1994,50.73,"90s",11,1,83.4800412918995,54
14,31,24,58.33,1,"caught",4,"West Indies","ML Hayden","Australia",2000,1,"Australia",1,1,2,1994,50.73,"90s",6,0,83.4800412918995,54
11,33,23,47.82,2,"bowled",2,"Bangladesh","ML Hayden","Australia",2003,1,"Australia",1,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
10,36,22,45.45,2,"bowled",1,"South Africa","ML Hayden","Australia",1997,1,"South Africa",0,1,1,1994,50.73,"90s",3,1,83.4800412918995,54
23,44,22,104.54,2,"not out",4,"England","ML Hayden","Australia",2007,0,"Australia",1,1,2,1994,50.73,"90s",13,0,83.4800412918995,54
4,38,22,18.18,1,"caught",3,"South Africa","ML Hayden","Australia",2008,1,"Australia",1,0,2,1994,50.73,"90s",14,0,83.4800412918995,54
28,25,21,133.33,1,"not out",4,"India","ML Hayden","Australia",2001,0,"India",0,1,2,1994,50.73,"90s",7,0,83.4800412918995,54
9,26,20,45,2,"caught",2,"Pakistan","ML Hayden","Australia",2004,1,"Australia",1,0,1,1994,50.73,"90s",10,0,83.4800412918995,54
29,37,20,145,1,"lbw",4,"India","ML Hayden","Australia",2008,1,"India",0,1,2,1994,50.73,"90s",14,1,83.4800412918995,54
5,22,19,26.31,2,"bowled",4,"South Africa","ML Hayden","Australia",1994,1,"South Africa",0,0,2,1994,50.73,"90s",0,1,83.4800412918995,54
5,27,19,26.31,2,"caught",1,"West Indies","ML Hayden","Australia",1996,1,"Australia",1,0,1,1994,50.73,"90s",2,0,83.4800412918995,54
9,23,18,50,2,"run out",4,"New Zealand","ML Hayden","Australia",2005,1,"New Zealand",0,1,2,1994,50.73,"90s",11,0,83.4800412918995,54
8,24,17,47.05,2,"lbw",2,"New Zealand","ML Hayden","Australia",2004,1,"Australia",1,1,1,1994,50.73,"90s",10,0,83.4800412918995,54
18,31,17,105.88,2,"caught",4,"England","ML Hayden","Australia",2006,1,"Australia",1,1,2,1994,50.73,"90s",12,0,83.4800412918995,54
8,31,17,47.05,1,"caught",1,"South Africa","ML Hayden","Australia",2008,1,"Australia",1,1,1,1994,50.73,"90s",14,0,83.4800412918995,54
8,18,16,50,1,"caught",1,"New Zealand","ML Hayden","Australia",2008,1,"Australia",1,1,1,1994,50.73,"90s",14,0,83.4800412918995,54
13,28,15,86.66,2,"run out",3,"New Zealand","ML Hayden","Australia",2001,1,"Australia",1,1,2,1994,50.73,"90s",7,0,83.4800412918995,54
12,22,15,80,2,"caught",1,"India","ML Hayden","Australia",2003,1,"Australia",1,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
0,15,14,0,1,"caught",2,"South Africa","ML Hayden","Australia",1997,1,"South Africa",0,0,1,1994,50.73,"90s",3,1,83.4800412918995,54
14,27,14,100,2,"caught",1,"West Indies","ML Hayden","Australia",2003,1,"West Indies",0,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
2,15,13,15.38,1,"caught",2,"New Zealand","ML Hayden","Australia",2000,1,"New Zealand",0,0,1,1994,50.73,"90s",6,0,83.4800412918995,54
12,13,13,92.3,1,"caught",1,"South Africa","ML Hayden","Australia",2008,1,"Australia",1,1,1,1994,50.73,"90s",14,0,83.4800412918995,54
6,11,12,50,1,"lbw",2,"Bangladesh","ML Hayden","Australia",2006,1,"Bangladesh",0,1,1,1994,50.73,"90s",12,0,83.4800412918995,54
15,27,11,136.36,2,"lbw",2,"England","ML Hayden","Australia",2003,1,"Australia",1,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
4,15,11,36.36,2,"bowled",2,"South Africa","ML Hayden","Australia",2006,1,"Australia",1,0,1,1994,50.73,"90s",12,0,83.4800412918995,54
3,14,10,30,2,"not out",4,"South Africa","ML Hayden","Australia",2001,0,"Australia",1,0,2,1994,50.73,"90s",7,1,83.4800412918995,54
5,8,9,55.55,1,"lbw",4,"West Indies","ML Hayden","Australia",2001,1,"Australia",1,1,2,1994,50.73,"90s",7,0,83.4800412918995,54
10,29,9,111.11,2,"run out",2,"West Indies","ML Hayden","Australia",2003,1,"West Indies",0,1,1,1994,50.73,"90s",9,0,83.4800412918995,54
5,16,9,55.55,2,"caught",3,"Sri Lanka","ML Hayden","Australia",2004,1,"Sri Lanka",0,1,2,1994,50.73,"90s",10,1,83.4800412918995,54
6,17,8,75,1,"not out",4,"England","ML Hayden","Australia",2001,0,"England",0,1,2,1994,50.73,"90s",7,0,83.4800412918995,54
3,13,7,42.85,2,"caught",2,"West Indies","ML Hayden","Australia",2001,1,"Australia",1,0,1,1994,50.73,"90s",7,0,83.4800412918995,54
3,15,7,42.85,2,"caught",2,"South Africa","ML Hayden","Australia",2006,1,"South Africa",0,0,1,1994,50.73,"90s",12,0,83.4800412918995,54
0,9,7,0,1,"caught",4,"South Africa","ML Hayden","Australia",2006,1,"South Africa",0,0,2,1994,50.73,"90s",12,0,83.4800412918995,54
0,9,6,0,2,"lbw",3,"South Africa","ML Hayden","Australia",1997,1,"South Africa",0,0,2,1994,50.73,"90s",3,1,83.4800412918995,54
0,8,6,0,2,"caught",3,"South Africa","ML Hayden","Australia",2002,1,"South Africa",0,0,2,1994,50.73,"90s",8,1,83.4800412918995,54
2,13,6,33.33,2,"lbw",4,"England","ML Hayden","Australia",2003,1,"Australia",1,0,2,1994,50.73,"90s",9,0,83.4800412918995,54
2,11,6,33.33,2,"not out",4,"West Indies","ML Hayden","Australia",2003,0,"West Indies",0,0,2,1994,50.73,"90s",9,0,83.4800412918995,54
2,16,6,33.33,2,"caught",3,"Sri Lanka","ML Hayden","Australia",2004,1,"Australia",1,0,2,1994,50.73,"90s",10,1,83.4800412918995,54
0,3,5,0,1,"bowled",3,"West Indies","ML Hayden","Australia",1996,1,"Australia",1,0,2,1994,50.73,"90s",2,0,83.4800412918995,54
0,7,5,0,2,"caught",2,"England","ML Hayden","Australia",2001,1,"England",0,0,1,1994,50.73,"90s",7,0,83.4800412918995,54
4,12,5,80,2,"lbw",1,"Pakistan","ML Hayden","Australia",2004,1,"Australia",1,1,1,1994,50.73,"90s",10,0,83.4800412918995,54
4,4,4,100,2,"caught",1,"Pakistan","ML Hayden","Australia",2002,1,"Sri Lanka",0,1,1,1994,50.73,"90s",8,1,83.4800412918995,54
0,2,3,0,1,"caught",1,"West Indies","ML Hayden","Australia",1997,1,"Australia",1,0,1,1994,50.73,"90s",3,0,83.4800412918995,54
0,1,3,0,1,"caught",1,"India","ML Hayden","Australia",2008,1,"India",0,0,1,1994,50.73,"90s",14,1,83.4800412918995,54
0,2,3,0,1,"bowled",2,"India","ML Hayden","Australia",2008,1,"India",0,0,1,1994,50.73,"90s",14,1,83.4800412918995,54
0,5,2,0,2,"caught",2,"New Zealand","ML Hayden","Australia",2001,1,"Australia",1,0,1,1994,50.73,"90s",7,0,83.4800412918995,54
1,10,2,50,2,"caught",4,"England","ML Hayden","Australia",2002,1,"Australia",1,1,2,1994,50.73,"90s",8,0,83.4800412918995,54
0,5,2,0,2,"caught",1,"South Africa","ML Hayden","Australia",2005,1,"Australia",1,0,1,1994,50.73,"90s",11,1,83.4800412918995,54
0,5,2,0,2,"caught",1,"South Africa","ML Hayden","Australia",2006,1,"South Africa",0,0,1,1994,50.73,"90s",12,0,83.4800412918995,54
0,5,1,0,2,"caught",2,"England","ML Hayden","Australia",2005,1,"England",0,0,1,1994,50.73,"90s",11,1,83.4800412918995,54
0,1,1,0,1,"caught",3,"New Zealand","ML Hayden","Australia",2008,1,"Australia",1,0,2,1994,50.73,"90s",14,0,83.4800412918995,54
182,530,400,45.5,4,"lbw",2,"Pakistan","GS Chappell","Australia",1984,1,"Australia",1,1,1,1970,53.86,"70s",14,1,102.93801326246,67
235,441,363,64.73,4,"lbw",1,"Pakistan","GS Chappell","Australia",1980,1,"Pakistan",0,1,1,1970,53.86,"70s",10,0,102.93801326246,67
247,410,356,69.38,4,"not out",1,"New Zealand","GS Chappell","Australia",1974,0,"New Zealand",0,1,1,1970,53.86,"70s",4,0,102.93801326246,67
131,373,303,43.23,4,"bowled",2,"England","GS Chappell","Australia",1972,1,"England",0,0,1,1970,53.86,"70s",2,0,102.93801326246,67
124,376,299,41.47,4,"bowled",3,"West Indies","GS Chappell","Australia",1979,1,"Australia",1,0,2,1970,53.86,"70s",9,1,102.93801326246,67
204,408,296,68.91,3,"caught",2,"India","GS Chappell","Australia",1981,1,"Australia",1,1,1,1970,53.86,"70s",11,0,102.93801326246,67
201,417,296,67.9,3,"caught",2,"Pakistan","GS Chappell","Australia",1981,1,"Australia",1,1,1,1970,53.86,"70s",11,0,102.93801326246,67
182,366,274,66.42,5,"not out",2,"West Indies","GS Chappell","Australia",1976,0,"Australia",1,1,1,1970,53.86,"70s",6,1,102.93801326246,67
123,231,232,53.01,4,"caught",2,"West Indies","GS Chappell","Australia",1975,1,"Australia",1,1,1,1970,53.86,"70s",5,1,102.93801326246,67
112,280,230,48.69,3,"bowled",3,"England","GS Chappell","Australia",1977,1,"England",0,1,2,1970,53.86,"70s",7,1,102.93801326246,67
113,241,226,50,4,"caught",2,"England","GS Chappell","Australia",1972,1,"England",0,1,1,1970,53.86,"70s",2,0,102.93801326246,67
78,274,221,35.29,3,"bowled",3,"New Zealand","GS Chappell","Australia",1980,1,"Australia",1,0,2,1970,53.86,"70s",10,1,102.93801326246,67
176,266,218,80.73,4,"caught",1,"New Zealand","GS Chappell","Australia",1982,1,"New Zealand",0,1,1,1970,53.86,"70s",12,1,102.93801326246,67
144,252,209,68.89,3,"caught",3,"England","GS Chappell","Australia",1975,1,"Australia",1,1,2,1970,53.86,"70s",5,0,102.93801326246,67
116,230,204,56.86,4,"not out",1,"Pakistan","GS Chappell","Australia",1972,0,"Australia",1,1,1,1970,53.86,"70s",2,0,102.93801326246,67
71,255,202,35.14,4,"bowled",3,"England","GS Chappell","Australia",1974,1,"Australia",1,0,2,1970,53.86,"70s",4,0,102.93801326246,67
98,236,202,48.51,4,"not out",4,"England","GS Chappell","Australia",1980,0,"Australia",1,1,2,1970,53.86,"70s",10,1,102.93801326246,67
115,239,201,57.21,3,"caught",1,"England","GS Chappell","Australia",1982,1,"Australia",1,1,1,1970,53.86,"70s",12,1,102.93801326246,67
66,231,193,34.19,3,"caught",2,"England","GS Chappell","Australia",1977,1,"England",0,0,1,1970,53.86,"70s",7,1,102.93801326246,67
